* Measurement data measured by REW V5.19
* Source: /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 5, 2019 5:31:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.0 dB
* Note: Measurement imported from /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt Format: Comma/Tab/Space delimited data 60155 values loaded, 20 Hz to 22,049 Hz
* Measurement: KITCHEN NO SMOOTH.tx
* Smoothing: Variable
* Frequency Step: 0.25 Hz
* Start Frequency: 20.142 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
14266.392 75.831 0.000
14266.642 75.831 0.000
14266.892 75.830 0.000
14267.142 75.830 0.000
14267.392 75.830 0.000
14267.642 75.829 0.000
14267.892 75.829 0.000
14268.142 75.829 0.000
14268.392 75.829 0.000
14268.642 75.828 0.000
14268.892 75.828 0.000
14269.142 75.828 0.000
14269.392 75.827 0.000
14269.642 75.827 0.000
14269.892 75.827 0.000
14270.142 75.827 0.000
14270.392 75.826 0.000
14270.642 75.826 0.000
14270.892 75.826 0.000
14271.142 75.825 0.000
14271.392 75.825 0.000
14271.642 75.825 0.000
14271.892 75.825 0.000
14272.142 75.824 0.000
14272.392 75.824 0.000
14272.642 75.824 0.000
14272.892 75.823 0.000
14273.142 75.823 0.000
14273.392 75.823 0.000
14273.642 75.823 0.000
14273.892 75.822 0.000
14274.142 75.822 0.000
14274.392 75.822 0.000
14274.642 75.821 0.000
14274.892 75.821 0.000
14275.142 75.821 0.000
14275.392 75.821 0.000
14275.642 75.820 0.000
14275.892 75.820 0.000
14276.142 75.820 0.000
14276.392 75.819 0.000
14276.642 75.819 0.000
14276.892 75.819 0.000
14277.142 75.819 0.000
14277.392 75.818 0.000
14277.642 75.818 0.000
14277.892 75.818 0.000
14278.142 75.817 0.000
14278.392 75.817 0.000
14278.642 75.817 0.000
14278.892 75.817 0.000
14279.142 75.816 0.000
14279.392 75.816 0.000
14279.642 75.816 0.000
14279.892 75.815 0.000
14280.142 75.815 0.000
14280.392 75.815 0.000
14280.642 75.815 0.000
14280.892 75.814 0.000
14281.142 75.814 0.000
14281.392 75.814 0.000
14281.642 75.813 0.000
14281.892 75.813 0.000
14282.142 75.813 0.000
14282.392 75.813 0.000
14282.642 75.812 0.000
14282.892 75.812 0.000
14283.142 75.812 0.000
14283.392 75.811 0.000
14283.642 75.811 0.000
14283.892 75.811 0.000
14284.142 75.811 0.000
14284.392 75.810 0.000
14284.642 75.810 0.000
14284.892 75.810 0.000
14285.142 75.809 0.000
14285.392 75.809 0.000
14285.642 75.809 0.000
14285.892 75.808 0.000
14286.142 75.808 0.000
14286.392 75.808 0.000
14286.642 75.808 0.000
14286.892 75.807 0.000
14287.142 75.807 0.000
14287.392 75.807 0.000
14287.642 75.806 0.000
14287.892 75.806 0.000
14288.142 75.806 0.000
14288.392 75.806 0.000
14288.642 75.805 0.000
14288.892 75.805 0.000
14289.142 75.805 0.000
14289.392 75.804 0.000
14289.642 75.804 0.000
14289.892 75.804 0.000
14290.142 75.804 0.000
14290.392 75.803 0.000
14290.642 75.803 0.000
14290.892 75.803 0.000
14291.142 75.802 0.000
14291.392 75.802 0.000
14291.642 75.802 0.000
14291.892 75.802 0.000
14292.142 75.801 0.000
14292.392 75.801 0.000
14292.642 75.801 0.000
14292.892 75.800 0.000
14293.142 75.800 0.000
14293.392 75.800 0.000
14293.642 75.800 0.000
14293.892 75.799 0.000
14294.142 75.799 0.000
14294.392 75.799 0.000
14294.642 75.798 0.000
14294.892 75.798 0.000
14295.142 75.798 0.000
14295.392 75.797 0.000
14295.642 75.797 0.000
14295.892 75.797 0.000
14296.142 75.797 0.000
14296.392 75.796 0.000
14296.642 75.796 0.000
14296.892 75.796 0.000
14297.142 75.795 0.000
14297.392 75.795 0.000
14297.642 75.795 0.000
14297.892 75.795 0.000
14298.142 75.794 0.000
14298.392 75.794 0.000
14298.642 75.794 0.000
14298.892 75.793 0.000
14299.142 75.793 0.000
14299.392 75.793 0.000
14299.642 75.793 0.000
14299.892 75.792 0.000
14300.142 75.792 0.000
14300.392 75.792 0.000
14300.642 75.791 0.000
14300.892 75.791 0.000
14301.142 75.791 0.000
14301.392 75.791 0.000
14301.642 75.790 0.000
14301.892 75.790 0.000
14302.142 75.790 0.000
14302.392 75.789 0.000
14302.642 75.789 0.000
14302.892 75.789 0.000
14303.142 75.788 0.000
14303.392 75.788 0.000
14303.642 75.788 0.000
14303.892 75.788 0.000
14304.142 75.787 0.000
14304.392 75.787 0.000
14304.642 75.787 0.000
14304.892 75.786 0.000
14305.142 75.786 0.000
14305.392 75.786 0.000
14305.642 75.786 0.000
14305.892 75.785 0.000
14306.142 75.785 0.000
14306.392 75.785 0.000
14306.642 75.784 0.000
14306.892 75.784 0.000
14307.142 75.784 0.000
14307.392 75.784 0.000
14307.642 75.783 0.000
14307.892 75.783 0.000
14308.142 75.783 0.000
14308.392 75.782 0.000
14308.642 75.782 0.000
14308.892 75.782 0.000
14309.142 75.781 0.000
14309.392 75.781 0.000
14309.642 75.781 0.000
14309.892 75.781 0.000
14310.142 75.780 0.000
14310.392 75.780 0.000
14310.642 75.780 0.000
14310.892 75.779 0.000
14311.142 75.779 0.000
14311.392 75.779 0.000
14311.642 75.779 0.000
14311.892 75.778 0.000
14312.142 75.778 0.000
14312.392 75.778 0.000
14312.642 75.777 0.000
14312.892 75.777 0.000
14313.142 75.777 0.000
14313.392 75.777 0.000
14313.642 75.776 0.000
14313.892 75.776 0.000
14314.142 75.776 0.000
14314.392 75.775 0.000
14314.642 75.775 0.000
14314.892 75.775 0.000
14315.142 75.774 0.000
14315.392 75.774 0.000
14315.642 75.774 0.000
14315.892 75.774 0.000
14316.142 75.773 0.000
14316.392 75.773 0.000
14316.642 75.773 0.000
14316.892 75.772 0.000
14317.142 75.772 0.000
14317.392 75.772 0.000
14317.642 75.772 0.000
14317.892 75.771 0.000
14318.142 75.771 0.000
14318.392 75.771 0.000
14318.642 75.770 0.000
14318.892 75.770 0.000
14319.142 75.770 0.000
14319.392 75.769 0.000
14319.642 75.769 0.000
14319.892 75.769 0.000
14320.142 75.769 0.000
14320.392 75.768 0.000
14320.642 75.768 0.000
14320.892 75.768 0.000
14321.142 75.767 0.000
14321.392 75.767 0.000
14321.642 75.767 0.000
14321.892 75.767 0.000
14322.142 75.766 0.000
14322.392 75.766 0.000
14322.642 75.766 0.000
14322.892 75.765 0.000
14323.142 75.765 0.000
14323.392 75.765 0.000
14323.642 75.765 0.000
14323.892 75.764 0.000
14324.142 75.764 0.000
14324.392 75.764 0.000
14324.642 75.763 0.000
14324.892 75.763 0.000
14325.142 75.763 0.000
14325.392 75.762 0.000
14325.642 75.762 0.000
14325.892 75.762 0.000
14326.142 75.762 0.000
14326.392 75.761 0.000
14326.642 75.761 0.000
14326.892 75.761 0.000
14327.142 75.760 0.000
14327.392 75.760 0.000
14327.642 75.760 0.000
14327.892 75.760 0.000
14328.142 75.759 0.000
14328.392 75.759 0.000
14328.642 75.759 0.000
14328.892 75.758 0.000
14329.142 75.758 0.000
14329.392 75.758 0.000
14329.642 75.757 0.000
14329.892 75.757 0.000
14330.142 75.757 0.000
14330.392 75.757 0.000
14330.642 75.756 0.000
14330.892 75.756 0.000
14331.142 75.756 0.000
14331.392 75.755 0.000
14331.642 75.755 0.000
14331.892 75.755 0.000
14332.142 75.755 0.000
14332.392 75.754 0.000
14332.642 75.754 0.000
14332.892 75.754 0.000
14333.142 75.753 0.000
14333.392 75.753 0.000
14333.642 75.753 0.000
14333.892 75.752 0.000
14334.142 75.752 0.000
14334.392 75.752 0.000
14334.642 75.752 0.000
14334.892 75.751 0.000
14335.142 75.751 0.000
14335.392 75.751 0.000
14335.642 75.750 0.000
14335.892 75.750 0.000
14336.142 75.750 0.000
14336.392 75.749 0.000
14336.642 75.749 0.000
14336.892 75.749 0.000
14337.142 75.749 0.000
14337.392 75.748 0.000
14337.642 75.748 0.000
14337.892 75.748 0.000
14338.142 75.747 0.000
14338.392 75.747 0.000
14338.642 75.747 0.000
14338.892 75.747 0.000
14339.142 75.746 0.000
14339.392 75.746 0.000
14339.642 75.746 0.000
14339.892 75.745 0.000
14340.142 75.745 0.000
14340.392 75.745 0.000
14340.642 75.744 0.000
14340.892 75.744 0.000
14341.142 75.744 0.000
14341.392 75.744 0.000
14341.642 75.743 0.000
14341.892 75.743 0.000
14342.142 75.743 0.000
14342.392 75.742 0.000
14342.642 75.742 0.000
14342.892 75.742 0.000
14343.142 75.742 0.000
14343.392 75.741 0.000
14343.642 75.741 0.000
14343.892 75.741 0.000
14344.142 75.740 0.000
14344.392 75.740 0.000
14344.642 75.740 0.000
14344.892 75.739 0.000
14345.142 75.739 0.000
14345.392 75.739 0.000
14345.642 75.739 0.000
14345.892 75.738 0.000
14346.142 75.738 0.000
14346.392 75.738 0.000
14346.642 75.737 0.000
14346.892 75.737 0.000
14347.142 75.737 0.000
14347.392 75.736 0.000
14347.642 75.736 0.000
14347.892 75.736 0.000
14348.142 75.736 0.000
14348.392 75.735 0.000
14348.642 75.735 0.000
14348.892 75.735 0.000
14349.142 75.734 0.000
14349.392 75.734 0.000
14349.642 75.734 0.000
14349.892 75.733 0.000
14350.142 75.733 0.000
14350.392 75.733 0.000
14350.642 75.733 0.000
14350.892 75.732 0.000
14351.142 75.732 0.000
14351.392 75.732 0.000
14351.642 75.731 0.000
14351.892 75.731 0.000
14352.142 75.731 0.000
14352.392 75.731 0.000
14352.642 75.730 0.000
14352.892 75.730 0.000
14353.142 75.730 0.000
14353.392 75.729 0.000
14353.642 75.729 0.000
14353.892 75.729 0.000
14354.142 75.728 0.000
14354.392 75.728 0.000
14354.642 75.728 0.000
14354.892 75.728 0.000
14355.142 75.727 0.000
14355.392 75.727 0.000
14355.642 75.727 0.000
14355.892 75.726 0.000
14356.142 75.726 0.000
14356.392 75.726 0.000
14356.642 75.725 0.000
14356.892 75.725 0.000
14357.142 75.725 0.000
14357.392 75.725 0.000
14357.642 75.724 0.000
14357.892 75.724 0.000
14358.142 75.724 0.000
14358.392 75.723 0.000
14358.642 75.723 0.000
14358.892 75.723 0.000
14359.142 75.722 0.000
14359.392 75.722 0.000
14359.642 75.722 0.000
14359.892 75.722 0.000
14360.142 75.721 0.000
14360.392 75.721 0.000
14360.642 75.721 0.000
14360.892 75.720 0.000
14361.142 75.720 0.000
14361.392 75.720 0.000
14361.642 75.720 0.000
14361.892 75.719 0.000
14362.142 75.719 0.000
14362.392 75.719 0.000
14362.642 75.718 0.000
14362.892 75.718 0.000
14363.142 75.718 0.000
14363.392 75.717 0.000
14363.642 75.717 0.000
14363.892 75.717 0.000
14364.142 75.717 0.000
14364.392 75.716 0.000
14364.642 75.716 0.000
14364.892 75.716 0.000
14365.142 75.715 0.000
14365.392 75.715 0.000
14365.642 75.715 0.000
14365.892 75.714 0.000
14366.142 75.714 0.000
14366.392 75.714 0.000
14366.642 75.714 0.000
14366.892 75.713 0.000
14367.142 75.713 0.000
14367.392 75.713 0.000
14367.642 75.712 0.000
14367.892 75.712 0.000
14368.142 75.712 0.000
14368.392 75.711 0.000
14368.642 75.711 0.000
14368.892 75.711 0.000
14369.142 75.711 0.000
14369.392 75.710 0.000
14369.642 75.710 0.000
14369.892 75.710 0.000
14370.142 75.709 0.000
14370.392 75.709 0.000
14370.642 75.709 0.000
14370.892 75.708 0.000
14371.142 75.708 0.000
14371.392 75.708 0.000
14371.642 75.708 0.000
14371.892 75.707 0.000
14372.142 75.707 0.000
14372.392 75.707 0.000
14372.642 75.706 0.000
14372.892 75.706 0.000
14373.142 75.706 0.000
14373.392 75.705 0.000
14373.642 75.705 0.000
14373.892 75.705 0.000
14374.142 75.705 0.000
14374.392 75.704 0.000
14374.642 75.704 0.000
14374.892 75.704 0.000
14375.142 75.703 0.000
14375.392 75.703 0.000
14375.642 75.703 0.000
14375.892 75.702 0.000
14376.142 75.702 0.000
14376.392 75.702 0.000
14376.642 75.702 0.000
14376.892 75.701 0.000
14377.142 75.701 0.000
14377.392 75.701 0.000
14377.642 75.700 0.000
14377.892 75.700 0.000
14378.142 75.700 0.000
14378.392 75.699 0.000
14378.642 75.699 0.000
14378.892 75.699 0.000
14379.142 75.699 0.000
14379.392 75.698 0.000
14379.642 75.698 0.000
14379.892 75.698 0.000
14380.142 75.697 0.000
14380.392 75.697 0.000
14380.642 75.697 0.000
14380.892 75.696 0.000
14381.142 75.696 0.000
14381.392 75.696 0.000
14381.642 75.696 0.000
14381.892 75.695 0.000
14382.142 75.695 0.000
14382.392 75.695 0.000
14382.642 75.694 0.000
14382.892 75.694 0.000
14383.142 75.694 0.000
14383.392 75.693 0.000
14383.642 75.693 0.000
14383.892 75.693 0.000
14384.142 75.693 0.000
14384.392 75.692 0.000
14384.642 75.692 0.000
14384.892 75.692 0.000
14385.142 75.691 0.000
14385.392 75.691 0.000
14385.642 75.691 0.000
14385.892 75.690 0.000
14386.142 75.690 0.000
14386.392 75.690 0.000
14386.642 75.690 0.000
14386.892 75.689 0.000
14387.142 75.689 0.000
14387.392 75.689 0.000
14387.642 75.688 0.000
14387.892 75.688 0.000
14388.142 75.688 0.000
14388.392 75.687 0.000
14388.642 75.687 0.000
14388.892 75.687 0.000
14389.142 75.687 0.000
14389.392 75.686 0.000
14389.642 75.686 0.000
14389.892 75.686 0.000
14390.142 75.685 0.000
14390.392 75.685 0.000
14390.642 75.685 0.000
14390.892 75.684 0.000
14391.142 75.684 0.000
14391.392 75.684 0.000
14391.642 75.683 0.000
14391.892 75.683 0.000
14392.142 75.683 0.000
14392.392 75.683 0.000
14392.642 75.682 0.000
14392.892 75.682 0.000
14393.142 75.682 0.000
14393.392 75.681 0.000
14393.642 75.681 0.000
14393.892 75.681 0.000
14394.142 75.680 0.000
14394.392 75.680 0.000
14394.642 75.680 0.000
14394.892 75.680 0.000
14395.142 75.679 0.000
14395.392 75.679 0.000
14395.642 75.679 0.000
14395.892 75.678 0.000
14396.142 75.678 0.000
14396.392 75.678 0.000
14396.642 75.677 0.000
14396.892 75.677 0.000
14397.142 75.677 0.000
14397.392 75.677 0.000
14397.642 75.676 0.000
14397.892 75.676 0.000
14398.142 75.676 0.000
14398.392 75.675 0.000
14398.642 75.675 0.000
14398.892 75.675 0.000
14399.142 75.674 0.000
14399.392 75.674 0.000
14399.642 75.674 0.000
14399.892 75.674 0.000
14400.142 75.673 0.000
14400.392 75.673 0.000
14400.642 75.673 0.000
14400.892 75.672 0.000
14401.142 75.672 0.000
14401.392 75.672 0.000
14401.642 75.671 0.000
14401.892 75.671 0.000
14402.142 75.671 0.000
14402.392 75.670 0.000
14402.642 75.670 0.000
14402.892 75.670 0.000
14403.142 75.670 0.000
14403.392 75.669 0.000
14403.642 75.669 0.000
14403.892 75.669 0.000
14404.142 75.668 0.000
14404.392 75.668 0.000
14404.642 75.668 0.000
14404.892 75.667 0.000
14405.142 75.667 0.000
14405.392 75.667 0.000
14405.642 75.667 0.000
14405.892 75.666 0.000
14406.142 75.666 0.000
14406.392 75.666 0.000
14406.642 75.665 0.000
14406.892 75.665 0.000
14407.142 75.665 0.000
14407.392 75.664 0.000
14407.642 75.664 0.000
14407.892 75.664 0.000
14408.142 75.663 0.000
14408.392 75.663 0.000
14408.642 75.663 0.000
14408.892 75.663 0.000
14409.142 75.662 0.000
14409.392 75.662 0.000
14409.642 75.662 0.000
14409.892 75.661 0.000
14410.142 75.661 0.000
14410.392 75.661 0.000
14410.642 75.660 0.000
14410.892 75.660 0.000
14411.142 75.660 0.000
14411.392 75.660 0.000
14411.642 75.659 0.000
14411.892 75.659 0.000
14412.142 75.659 0.000
14412.392 75.658 0.000
14412.642 75.658 0.000
14412.892 75.658 0.000
14413.142 75.657 0.000
14413.392 75.657 0.000
14413.642 75.657 0.000
14413.892 75.656 0.000
14414.142 75.656 0.000
14414.392 75.656 0.000
14414.642 75.656 0.000
14414.892 75.655 0.000
14415.142 75.655 0.000
14415.392 75.655 0.000
14415.642 75.654 0.000
14415.892 75.654 0.000
14416.142 75.654 0.000
14416.392 75.653 0.000
14416.642 75.653 0.000
14416.892 75.653 0.000
14417.142 75.653 0.000
14417.392 75.652 0.000
14417.642 75.652 0.000
14417.892 75.652 0.000
14418.142 75.651 0.000
14418.392 75.651 0.000
14418.642 75.651 0.000
14418.892 75.650 0.000
14419.142 75.650 0.000
14419.392 75.650 0.000
14419.642 75.649 0.000
14419.892 75.649 0.000
14420.142 75.649 0.000
14420.392 75.649 0.000
14420.642 75.648 0.000
14420.892 75.648 0.000
14421.142 75.648 0.000
14421.392 75.647 0.000
14421.642 75.647 0.000
14421.892 75.647 0.000
14422.142 75.646 0.000
14422.392 75.646 0.000
14422.642 75.646 0.000
14422.892 75.645 0.000
14423.142 75.645 0.000
14423.392 75.645 0.000
14423.642 75.645 0.000
14423.892 75.644 0.000
14424.142 75.644 0.000
14424.392 75.644 0.000
14424.642 75.643 0.000
14424.892 75.643 0.000
14425.142 75.643 0.000
14425.392 75.642 0.000
14425.642 75.642 0.000
14425.892 75.642 0.000
14426.142 75.642 0.000
14426.392 75.641 0.000
14426.642 75.641 0.000
14426.892 75.641 0.000
14427.142 75.640 0.000
14427.392 75.640 0.000
14427.642 75.640 0.000
14427.892 75.639 0.000
14428.142 75.639 0.000
14428.392 75.639 0.000
14428.642 75.638 0.000
14428.892 75.638 0.000
14429.142 75.638 0.000
14429.392 75.638 0.000
14429.642 75.637 0.000
14429.892 75.637 0.000
14430.142 75.637 0.000
14430.392 75.636 0.000
14430.642 75.636 0.000
14430.892 75.636 0.000
14431.142 75.635 0.000
14431.392 75.635 0.000
14431.642 75.635 0.000
14431.892 75.634 0.000
14432.142 75.634 0.000
14432.392 75.634 0.000
14432.642 75.634 0.000
14432.892 75.633 0.000
14433.142 75.633 0.000
14433.392 75.633 0.000
14433.642 75.632 0.000
14433.892 75.632 0.000
14434.142 75.632 0.000
14434.392 75.631 0.000
14434.642 75.631 0.000
14434.892 75.631 0.000
14435.142 75.630 0.000
14435.392 75.630 0.000
14435.642 75.630 0.000
14435.892 75.630 0.000
14436.142 75.629 0.000
14436.392 75.629 0.000
14436.642 75.629 0.000
14436.892 75.628 0.000
14437.142 75.628 0.000
14437.392 75.628 0.000
14437.642 75.627 0.000
14437.892 75.627 0.000
14438.142 75.627 0.000
14438.392 75.626 0.000
14438.642 75.626 0.000
14438.892 75.626 0.000
14439.142 75.626 0.000
14439.392 75.625 0.000
14439.642 75.625 0.000
14439.892 75.625 0.000
14440.142 75.624 0.000
14440.392 75.624 0.000
14440.642 75.624 0.000
14440.892 75.623 0.000
14441.142 75.623 0.000
14441.392 75.623 0.000
14441.642 75.622 0.000
14441.892 75.622 0.000
14442.142 75.622 0.000
14442.392 75.622 0.000
14442.642 75.621 0.000
14442.892 75.621 0.000
14443.142 75.621 0.000
14443.392 75.620 0.000
14443.642 75.620 0.000
14443.892 75.620 0.000
14444.142 75.619 0.000
14444.392 75.619 0.000
14444.642 75.619 0.000
14444.892 75.618 0.000
14445.142 75.618 0.000
14445.392 75.618 0.000
14445.642 75.618 0.000
14445.892 75.617 0.000
14446.142 75.617 0.000
14446.392 75.617 0.000
14446.642 75.616 0.000
14446.892 75.616 0.000
14447.142 75.616 0.000
14447.392 75.615 0.000
14447.642 75.615 0.000
14447.892 75.615 0.000
14448.142 75.614 0.000
14448.392 75.614 0.000
14448.642 75.614 0.000
14448.892 75.614 0.000
14449.142 75.613 0.000
14449.392 75.613 0.000
14449.642 75.613 0.000
14449.892 75.612 0.000
14450.142 75.612 0.000
14450.392 75.612 0.000
14450.642 75.611 0.000
14450.892 75.611 0.000
14451.142 75.611 0.000
14451.392 75.610 0.000
14451.642 75.610 0.000
14451.892 75.610 0.000
14452.142 75.609 0.000
14452.392 75.609 0.000
14452.642 75.609 0.000
14452.892 75.609 0.000
14453.142 75.608 0.000
14453.392 75.608 0.000
14453.642 75.608 0.000
14453.892 75.607 0.000
14454.142 75.607 0.000
14454.392 75.607 0.000
14454.642 75.606 0.000
14454.892 75.606 0.000
14455.142 75.606 0.000
14455.392 75.605 0.000
14455.642 75.605 0.000
14455.892 75.605 0.000
14456.142 75.605 0.000
14456.392 75.604 0.000
14456.642 75.604 0.000
14456.892 75.604 0.000
14457.142 75.603 0.000
14457.392 75.603 0.000
14457.642 75.603 0.000
14457.892 75.602 0.000
14458.142 75.602 0.000
14458.392 75.602 0.000
14458.642 75.601 0.000
14458.892 75.601 0.000
14459.142 75.601 0.000
14459.392 75.600 0.000
14459.642 75.600 0.000
14459.892 75.600 0.000
14460.142 75.600 0.000
14460.392 75.599 0.000
14460.642 75.599 0.000
14460.892 75.599 0.000
14461.142 75.598 0.000
14461.392 75.598 0.000
14461.642 75.598 0.000
14461.892 75.597 0.000
14462.142 75.597 0.000
14462.392 75.597 0.000
14462.642 75.596 0.000
14462.892 75.596 0.000
14463.142 75.596 0.000
14463.392 75.596 0.000
14463.642 75.595 0.000
14463.892 75.595 0.000
14464.142 75.595 0.000
14464.392 75.594 0.000
14464.642 75.594 0.000
14464.892 75.594 0.000
14465.142 75.593 0.000
14465.392 75.593 0.000
14465.642 75.593 0.000
14465.892 75.592 0.000
14466.142 75.592 0.000
14466.392 75.592 0.000
14466.642 75.591 0.000
14466.892 75.591 0.000
14467.142 75.591 0.000
14467.392 75.591 0.000
14467.642 75.590 0.000
14467.892 75.590 0.000
14468.142 75.590 0.000
14468.392 75.589 0.000
14468.642 75.589 0.000
14468.892 75.589 0.000
14469.142 75.588 0.000
14469.392 75.588 0.000
14469.642 75.588 0.000
14469.892 75.587 0.000
14470.142 75.587 0.000
14470.392 75.587 0.000
14470.642 75.586 0.000
14470.892 75.586 0.000
14471.142 75.586 0.000
14471.392 75.586 0.000
14471.642 75.585 0.000
14471.892 75.585 0.000
14472.142 75.585 0.000
14472.392 75.584 0.000
14472.642 75.584 0.000
14472.892 75.584 0.000
14473.142 75.583 0.000
14473.392 75.583 0.000
14473.642 75.583 0.000
14473.892 75.582 0.000
14474.142 75.582 0.000
14474.392 75.582 0.000
14474.642 75.581 0.000
14474.892 75.581 0.000
14475.142 75.581 0.000
14475.392 75.581 0.000
14475.642 75.580 0.000
14475.892 75.580 0.000
14476.142 75.580 0.000
14476.392 75.579 0.000
14476.642 75.579 0.000
14476.892 75.579 0.000
14477.142 75.578 0.000
14477.392 75.578 0.000
14477.642 75.578 0.000
14477.892 75.577 0.000
14478.142 75.577 0.000
14478.392 75.577 0.000
14478.642 75.576 0.000
14478.892 75.576 0.000
14479.142 75.576 0.000
14479.392 75.576 0.000
14479.642 75.575 0.000
14479.892 75.575 0.000
14480.142 75.575 0.000
14480.392 75.574 0.000
14480.642 75.574 0.000
14480.892 75.574 0.000
14481.142 75.573 0.000
14481.392 75.573 0.000
14481.642 75.573 0.000
14481.892 75.572 0.000
14482.142 75.572 0.000
14482.392 75.572 0.000
14482.642 75.571 0.000
14482.892 75.571 0.000
14483.142 75.571 0.000
14483.392 75.571 0.000
14483.642 75.570 0.000
14483.892 75.570 0.000
14484.142 75.570 0.000
14484.392 75.569 0.000
14484.642 75.569 0.000
14484.892 75.569 0.000
14485.142 75.568 0.000
14485.392 75.568 0.000
14485.642 75.568 0.000
14485.892 75.567 0.000
14486.142 75.567 0.000
14486.392 75.567 0.000
14486.642 75.566 0.000
14486.892 75.566 0.000
14487.142 75.566 0.000
14487.392 75.565 0.000
14487.642 75.565 0.000
14487.892 75.565 0.000
14488.142 75.565 0.000
14488.392 75.564 0.000
14488.642 75.564 0.000
14488.892 75.564 0.000
14489.142 75.563 0.000
14489.392 75.563 0.000
14489.642 75.563 0.000
14489.892 75.562 0.000
14490.142 75.562 0.000
14490.392 75.562 0.000
14490.642 75.561 0.000
14490.892 75.561 0.000
14491.142 75.561 0.000
14491.392 75.560 0.000
14491.642 75.560 0.000
14491.892 75.560 0.000
14492.142 75.560 0.000
14492.392 75.559 0.000
14492.642 75.559 0.000
